event_date,product_id,product_name,product_category,unit_cost,list_price,selling_price,discount_percent,product_views,add_to_cart_events,checkout_started_events,purchases,units_sold,revenue,gross_margin,inventory_level,stockout_flag,price_increase_occurred
2025-07-05,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,240,19,8,2,2,117.98,60.66,229,False,False
2025-07-06,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,212,17,7,1,1,58.99,30.33,228,False,False
2025-07-07,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,240,20,8,1,1,58.99,30.33,227,False,False
2025-07-08,P0026,Lift Tapered Joggers,joggers,28.66,58.99,55.45,5.0,237,23,10,3,5,277.25,133.95,222,False,False
2025-07-09,P0026,Lift Tapered Joggers,joggers,28.66,58.99,55.3,6.25,312,28,12,4,4,221.21,106.57,218,False,False
2025-07-10,P0026,Lift Tapered Joggers,joggers,28.66,58.99,51.83,13.0,316,41,18,5,7,362.78,162.16,211,False,False
2025-07-11,P0026,Lift Tapered Joggers,joggers,28.66,58.99,55.71,6.67,433,47,17,6,9,501.41,243.47,202,False,False
2025-07-12,P0026,Lift Tapered Joggers,joggers,28.66,58.99,50.14,15.0,234,28,11,1,1,50.14,21.48,201,False,False
2025-07-13,P0026,Lift Tapered Joggers,joggers,28.66,58.99,56.04,5.0,397,39,16,5,7,392.28,191.66,194,False,False
2025-07-14,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,212,18,7,1,1,58.99,30.33,193,False,False
2025-07-15,P0026,Lift Tapered Joggers,joggers,28.66,58.99,47.19,20.0,344,50,23,1,1,47.19,18.53,192,False,False
2025-07-16,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.09,7.5,220,24,9,2,3,159.27,73.29,189,False,False
2025-07-17,P0026,Lift Tapered Joggers,joggers,28.66,58.99,55.45,3.75,328,33,12,4,5,277.25,133.95,184,False,False
2025-07-18,P0026,Lift Tapered Joggers,joggers,28.66,58.99,55.45,7.5,292,30,12,4,5,277.25,133.95,179,False,False
2025-07-19,P0026,Lift Tapered Joggers,joggers,28.66,58.99,54.07,8.33,294,34,15,3,3,162.22,76.24,176,False,False
2025-07-20,P0026,Lift Tapered Joggers,joggers,28.66,58.99,44.24,25.0,327,50,22,1,3,132.73,46.75,173,False,False
2025-07-21,P0026,Lift Tapered Joggers,joggers,28.66,58.99,56.88,5.0,387,32,13,5,7,398.18,197.56,166,False,False
2025-07-22,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,224,18,7,0,0,0.0,0.0,166,False,False
2025-07-23,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.58,9.0,363,34,14,5,6,321.49,149.53,160,False,False
2025-07-24,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,209,18,7,2,2,117.98,60.66,158,False,False
2025-07-25,P0026,Lift Tapered Joggers,joggers,28.66,58.99,47.2,15.0,279,37,17,2,3,141.58,55.6,155,False,False
2025-07-26,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,190,16,6,2,2,117.98,60.66,153,False,False
2025-07-27,P0026,Lift Tapered Joggers,joggers,28.66,58.99,56.04,3.33,271,21,8,3,4,224.16,109.52,149,False,False
2025-07-28,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.09,10.0,159,16,6,1,1,53.09,24.43,148,False,False
2025-07-29,P0026,Lift Tapered Joggers,joggers,28.66,58.99,55.45,5.0,309,32,12,4,5,277.25,133.95,143,False,False
2025-07-30,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,189,17,6,2,2,117.98,60.66,141,False,False
2025-07-31,P0026,Lift Tapered Joggers,joggers,28.66,58.99,50.14,15.0,308,34,14,4,5,250.7,107.4,136,False,False
2025-08-01,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,223,18,6,2,3,176.97,90.99,169,False,False
2025-08-02,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.68,7.5,304,32,13,4,5,268.4,125.1,164,False,False
2025-08-03,P0026,Lift Tapered Joggers,joggers,28.66,58.99,50.14,15.0,177,19,7,2,3,150.42,64.44,161,False,False
2025-08-04,P0026,Lift Tapered Joggers,joggers,28.66,63.99,57.59,10.0,236,22,9,3,4,230.36,115.72,157,False,True
2025-08-05,P0026,Lift Tapered Joggers,joggers,28.66,58.99,52.11,11.67,215,22,10,3,3,156.32,70.34,154,False,False
2025-08-06,P0026,Lift Tapered Joggers,joggers,28.66,58.99,51.62,12.5,194,24,9,2,2,103.23,45.91,152,False,False
2025-08-07,P0026,Lift Tapered Joggers,joggers,28.66,58.99,56.78,5.0,246,22,8,3,8,454.22,224.94,144,False,False
2025-08-08,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,241,20,8,1,1,58.99,30.33,143,False,False
2025-08-09,P0026,Lift Tapered Joggers,joggers,28.66,58.99,50.14,15.0,250,28,11,1,1,50.14,21.48,142,False,False
2025-08-10,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,234,19,8,1,2,117.98,60.66,140,False,False
2025-08-11,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,264,22,8,3,6,353.94,181.98,134,False,False
2025-08-12,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,210,17,6,1,1,58.99,30.33,133,False,False
2025-08-13,P0026,Lift Tapered Joggers,joggers,28.66,58.99,52.67,11.25,281,31,12,4,7,368.68,168.06,126,True,False
2025-08-14,P0026,Lift Tapered Joggers,joggers,28.66,58.99,50.14,15.0,208,28,12,3,6,300.84,128.88,120,True,False
2025-08-15,P0026,Lift Tapered Joggers,joggers,28.66,58.99,56.04,7.0,365,40,18,5,7,392.28,191.66,113,True,False
2025-08-16,P0026,Lift Tapered Joggers,joggers,28.66,58.99,57.02,3.33,253,23,10,3,3,171.07,85.09,110,True,False
2025-08-17,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,157,14,5,1,4,235.96,121.32,106,True,False
2025-08-18,P0026,Lift Tapered Joggers,joggers,28.66,58.99,56.04,5.0,463,43,17,6,12,672.49,328.57,94,True,False
2025-08-19,P0026,Lift Tapered Joggers,joggers,28.66,58.99,52.11,7.5,431,45,17,6,12,625.29,281.37,82,True,False
2025-08-20,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,443,34,12,5,7,412.93,212.31,75,True,False
2025-08-21,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,190,15,6,2,4,235.96,121.32,71,True,False
2025-08-22,P0026,Lift Tapered Joggers,joggers,28.66,58.99,49.16,17.0,295,33,12,5,6,294.94,122.98,65,True,False
2025-08-23,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,144,12,5,0,0,0.0,0.0,65,True,False
2025-08-24,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,279,21,9,3,3,176.97,90.99,62,True,False
2025-08-25,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,149,11,4,1,1,58.99,30.33,61,True,False
2025-08-26,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,265,22,8,3,6,353.94,181.98,55,True,False
2025-08-27,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,183,14,6,2,2,117.98,60.66,53,True,False
2025-08-28,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,342,25,10,4,4,235.96,121.32,49,True,False
2025-08-29,P0026,Lift Tapered Joggers,joggers,28.66,58.99,56.63,4.0,388,38,15,5,5,283.15,139.85,44,True,False
2025-08-30,P0026,Lift Tapered Joggers,joggers,28.66,58.99,54.97,6.11,656,56,20,9,11,604.64,289.38,33,True,False
2025-08-31,P0026,Lift Tapered Joggers,joggers,28.66,58.99,56.04,6.67,236,25,11,3,4,224.16,109.52,29,True,False
2025-09-01,P0026,Lift Tapered Joggers,joggers,28.66,58.99,56.04,6.25,298,31,11,4,5,280.2,136.9,55,True,False
2025-09-02,P0026,Lift Tapered Joggers,joggers,28.66,58.99,41.3,30.0,160,25,12,2,3,123.88,37.9,52,True,False
2025-09-03,P0026,Lift Tapered Joggers,joggers,28.66,58.99,57.02,3.33,242,20,7,3,3,171.07,85.09,142,False,False
2025-09-04,P0026,Lift Tapered Joggers,joggers,28.66,58.99,51.98,11.43,470,58,22,7,8,415.87,186.59,134,False,False
2025-09-05,P0026,Lift Tapered Joggers,joggers,28.66,58.99,56.63,2.5,323,26,10,4,5,283.15,139.85,129,False,False
2025-09-06,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,442,33,14,5,9,530.91,272.97,120,True,False
2025-09-07,P0026,Lift Tapered Joggers,joggers,28.66,58.99,54.07,8.33,233,23,10,3,3,162.22,76.24,117,True,False
2025-09-08,P0026,Lift Tapered Joggers,joggers,28.66,58.99,52.35,11.67,210,22,9,3,4,209.41,94.77,113,True,False
2025-09-09,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,282,25,10,3,7,412.93,212.31,106,True,False
2025-09-10,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,138,10,4,1,2,117.98,60.66,104,True,False
2025-09-11,P0026,Lift Tapered Joggers,joggers,28.66,58.99,54.56,8.33,429,45,19,6,8,436.52,207.24,96,True,False
2025-09-12,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,214,16,6,1,1,58.99,30.33,95,True,False
2025-09-13,P0026,Lift Tapered Joggers,joggers,28.66,58.99,48.96,16.25,260,32,14,4,5,244.8,101.5,90,True,False
2025-09-14,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.09,10.0,138,13,5,0,0,0.0,0.0,90,True,False
2025-09-15,P0026,Lift Tapered Joggers,joggers,28.66,58.99,56.04,5.0,159,14,6,2,2,112.08,54.76,88,True,False
2025-09-16,P0026,Lift Tapered Joggers,joggers,28.66,58.99,57.52,3.33,242,23,10,3,4,230.06,115.42,84,True,False
2025-09-17,P0026,Lift Tapered Joggers,joggers,28.66,58.99,56.04,7.5,160,16,7,2,3,168.12,82.14,81,True,False
2025-09-18,P0026,Lift Tapered Joggers,joggers,28.66,58.99,57.02,3.33,255,25,9,3,3,171.07,85.09,78,True,False
2025-09-19,P0026,Lift Tapered Joggers,joggers,28.66,58.99,56.46,3.33,240,22,8,3,7,395.23,194.61,71,True,False
2025-09-20,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,178,16,6,2,2,117.98,60.66,69,True,False
2025-09-21,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.09,10.0,143,15,6,2,5,265.45,122.15,64,True,False
2025-09-22,P0026,Lift Tapered Joggers,joggers,28.66,58.99,51.4,6.0,364,36,13,5,7,359.84,159.22,57,True,False
2025-09-23,P0026,Lift Tapered Joggers,joggers,28.66,58.99,48.17,11.67,202,26,11,3,6,289.05,117.09,51,True,False
2025-09-24,P0026,Lift Tapered Joggers,joggers,28.66,58.99,56.04,3.33,243,25,9,3,4,224.16,109.52,47,True,False
2025-09-25,P0026,Lift Tapered Joggers,joggers,28.66,58.99,50.14,14.38,507,59,26,8,9,451.26,193.32,38,True,False
2025-09-26,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,148,13,5,1,1,58.99,30.33,37,True,False
2025-09-27,P0026,Lift Tapered Joggers,joggers,28.66,58.99,51.91,6.67,229,25,11,3,5,259.56,116.26,32,True,False
2025-09-28,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.09,10.0,180,21,8,1,2,106.18,48.86,172,False,False
2025-09-29,P0026,Lift Tapered Joggers,joggers,28.66,58.99,50.14,15.0,205,22,10,1,1,50.14,21.48,171,False,False
2025-09-30,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.01,2.0,416,36,12,5,6,348.04,176.08,165,False,False
2025-10-01,P0026,Lift Tapered Joggers,joggers,28.66,58.99,56.53,4.17,474,44,19,6,6,339.19,167.23,191,False,False
2025-10-02,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,228,17,7,1,1,58.99,30.33,190,False,False
2025-10-03,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.09,10.0,243,29,12,1,1,53.09,24.43,189,False,False
2025-10-04,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,190,16,6,1,1,58.99,30.33,188,False,False
2025-10-05,P0026,Lift Tapered Joggers,joggers,28.66,58.99,52.11,11.67,241,28,12,3,3,156.32,70.34,185,False,False
2025-10-06,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.09,10.0,201,20,8,2,2,106.18,48.86,183,False,False
2025-10-07,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,243,19,8,2,3,176.97,90.99,180,False,False
2025-10-08,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,363,33,14,4,5,294.95,151.65,175,False,False
2025-10-09,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.83,8.75,283,26,10,4,4,215.31,100.67,171,False,False
2025-10-10,P0026,Lift Tapered Joggers,joggers,28.66,58.99,56.78,3.75,331,26,10,4,8,454.22,224.94,163,False,False
2025-10-11,P0026,Lift Tapered Joggers,joggers,28.66,58.99,56.04,7.5,226,21,7,2,3,168.12,82.14,160,False,False
2025-10-12,P0026,Lift Tapered Joggers,joggers,28.66,58.99,56.04,5.0,320,33,12,4,4,224.16,109.52,156,False,False
2025-10-13,P0026,Lift Tapered Joggers,joggers,28.66,58.99,51.78,12.0,343,35,14,5,9,466.01,208.07,147,False,False
2025-10-14,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.68,8.75,287,29,12,4,5,268.4,125.1,142,False,False
2025-10-15,P0026,Lift Tapered Joggers,joggers,28.66,58.99,55.5,5.0,671,70,27,9,11,610.54,295.28,131,False,False
2025-10-16,P0026,Lift Tapered Joggers,joggers,28.66,58.99,51.75,12.5,384,44,16,6,11,569.25,253.99,120,True,False
2025-10-17,P0026,Lift Tapered Joggers,joggers,28.66,58.99,54.27,7.5,291,28,11,4,5,271.35,128.05,115,True,False
2025-10-18,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,135,11,4,1,1,58.99,30.33,114,True,False
2025-10-19,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.09,10.0,277,28,12,4,4,212.36,97.72,110,True,False
2025-10-20,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.09,10.0,225,25,10,3,3,159.27,73.29,107,True,False
2025-10-21,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,122,10,4,1,1,58.99,30.33,106,True,False
2025-10-22,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,126,9,4,1,1,58.99,30.33,105,True,False
2025-10-23,P0026,Lift Tapered Joggers,joggers,28.66,58.99,47.19,20.0,184,22,9,3,4,188.76,74.12,101,True,False
2025-10-24,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.93,9.0,358,38,15,5,7,377.53,176.91,94,True,False
2025-10-25,P0026,Lift Tapered Joggers,joggers,28.66,58.99,44.24,25.0,313,50,22,6,8,353.92,124.64,86,True,False
2025-10-26,P0026,Lift Tapered Joggers,joggers,28.66,58.99,51.12,10.0,159,18,7,2,3,153.37,67.39,83,True,False
2025-10-27,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.09,8.0,348,35,15,5,7,371.63,171.01,76,True,False
2025-10-28,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,191,17,7,2,3,176.97,90.99,73,True,False
2025-10-29,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.68,9.0,365,37,15,5,5,268.4,125.1,68,True,False
2025-10-30,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,144,11,4,1,2,117.98,60.66,66,True,False
2025-10-31,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,102,8,3,1,2,117.98,60.66,64,True,False
2025-11-01,P0026,Lift Tapered Joggers,joggers,28.66,58.99,48.37,16.25,255,33,13,4,5,241.85,98.55,82,True,False
2025-11-02,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.09,6.67,221,24,10,3,6,318.55,146.59,76,True,False
2025-11-03,P0026,Lift Tapered Joggers,joggers,28.66,58.99,57.02,5.0,211,18,7,2,3,171.07,85.09,73,True,False
2025-11-04,P0026,Lift Tapered Joggers,joggers,28.66,58.99,50.14,15.0,167,22,8,2,2,100.28,42.96,71,True,False
2025-11-05,P0026,Lift Tapered Joggers,joggers,28.66,58.99,50.14,15.0,204,22,10,3,3,150.42,64.44,68,True,False
2025-11-06,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.09,6.67,238,21,9,3,4,212.36,97.72,64,True,False
2025-11-07,P0026,Lift Tapered Joggers,joggers,28.66,58.99,50.14,15.0,216,25,10,0,0,0.0,0.0,64,True,False
2025-11-08,P0026,Lift Tapered Joggers,joggers,28.66,58.99,47.19,20.0,202,29,11,2,3,141.57,55.59,61,True,False
2025-11-09,P0026,Lift Tapered Joggers,joggers,28.66,58.99,57.15,6.25,316,31,11,4,8,457.17,227.89,53,True,False
2025-11-10,P0026,Lift Tapered Joggers,joggers,28.66,58.99,56.04,7.0,364,34,13,5,7,392.28,191.66,46,True,False
2025-11-11,P0026,Lift Tapered Joggers,joggers,28.66,58.99,52.11,11.67,209,22,9,3,3,156.32,70.34,43,True,False
2025-11-12,P0026,Lift Tapered Joggers,joggers,28.66,58.99,56.63,4.0,382,36,13,5,10,566.3,279.7,33,True,False
2025-11-13,P0026,Lift Tapered Joggers,joggers,28.66,58.99,56.63,3.33,255,24,9,3,5,283.15,139.85,121,True,False
2025-11-14,P0026,Lift Tapered Joggers,joggers,28.66,58.99,48.37,16.67,202,28,12,3,5,241.85,98.55,116,True,False
2025-11-15,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,191,16,6,2,2,117.98,60.66,114,True,False
2025-11-16,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,149,13,5,1,1,58.99,30.33,113,True,False
2025-11-17,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.09,10.0,201,21,9,1,1,53.09,24.43,112,True,False
2025-11-18,P0026,Lift Tapered Joggers,joggers,28.66,58.99,54.27,6.25,292,28,10,4,5,271.35,128.05,107,True,False
2025-11-19,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,119,11,5,1,1,58.99,30.33,106,True,False
2025-11-20,P0026,Lift Tapered Joggers,joggers,28.66,58.99,50.73,16.67,189,21,9,3,5,253.65,110.35,101,True,False
2025-11-21,P0026,Lift Tapered Joggers,joggers,28.66,58.99,50.59,13.57,436,47,17,7,13,657.73,285.15,88,True,False
2025-11-22,P0026,Lift Tapered Joggers,joggers,28.66,58.99,47.19,20.0,197,28,12,3,4,188.76,74.12,84,True,False
2025-11-23,P0026,Lift Tapered Joggers,joggers,28.66,58.99,56.04,7.5,217,24,9,2,3,168.12,82.14,81,True,False
2025-11-24,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,261,22,8,3,4,235.96,121.32,77,True,False
2025-11-25,P0026,Lift Tapered Joggers,joggers,28.66,58.99,54.07,10.0,215,25,10,3,6,324.44,152.48,71,True,False
2025-11-26,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,351,29,12,4,5,294.95,151.65,66,True,False
2025-11-27,P0026,Lift Tapered Joggers,joggers,28.66,58.99,55.06,8.0,348,39,15,5,6,330.34,158.38,60,True,False
2025-11-28,P0026,Lift Tapered Joggers,joggers,28.66,58.99,54.78,5.0,375,35,14,5,7,383.43,182.81,53,True,False
2025-11-29,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,200,14,6,2,3,176.97,90.99,50,True,False
2025-11-30,P0026,Lift Tapered Joggers,joggers,28.66,58.99,54.57,10.0,213,23,9,3,4,218.26,103.62,46,True,False
2025-12-01,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,278,23,8,3,3,176.97,90.99,72,True,False
2025-12-02,P0026,Lift Tapered Joggers,joggers,28.66,58.99,54.27,11.43,458,46,19,7,10,542.7,256.1,62,True,False
2025-12-03,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,132,10,3,1,1,58.99,30.33,61,True,False
2025-12-04,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,279,22,8,3,3,176.97,90.99,58,True,False
2025-12-05,P0026,Lift Tapered Joggers,joggers,28.66,58.99,48.88,16.25,239,32,14,4,7,342.14,141.52,51,True,False
2025-12-06,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.09,10.0,160,17,7,2,2,106.18,48.86,49,True,False
2025-12-07,P0026,Lift Tapered Joggers,joggers,28.66,58.99,55.3,8.33,419,42,17,6,8,442.42,213.14,41,True,False
2025-12-08,P0026,Lift Tapered Joggers,joggers,28.66,58.99,52.35,12.5,201,21,8,2,4,209.41,94.77,37,True,False
2025-12-09,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.09,10.0,176,19,8,2,4,212.36,97.72,33,True,False
2025-12-10,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,196,16,6,2,4,235.96,121.32,29,True,False
2025-12-11,P0026,Lift Tapered Joggers,joggers,28.66,58.99,47.19,20.0,137,17,8,2,3,141.57,55.59,98,True,False
2025-12-12,P0026,Lift Tapered Joggers,joggers,28.66,58.99,50.14,15.0,360,49,20,6,8,401.12,171.84,90,True,False
2025-12-13,P0026,Lift Tapered Joggers,joggers,28.66,58.99,54.57,7.5,286,29,10,4,4,218.26,103.62,86,True,False
2025-12-14,P0026,Lift Tapered Joggers,joggers,28.66,58.99,57.52,2.5,341,27,10,4,4,230.06,115.42,82,True,False
2025-12-15,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,154,12,5,0,0,0.0,0.0,82,True,False
2025-12-16,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,278,20,7,3,3,176.97,90.99,79,True,False
2025-12-17,P0026,Lift Tapered Joggers,joggers,28.66,58.99,55.62,5.45,805,78,32,11,14,778.66,377.42,65,True,False
2025-12-18,P0026,Lift Tapered Joggers,joggers,28.66,58.99,47.19,20.0,164,22,10,1,4,188.77,74.13,61,True,False
2025-12-19,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,222,19,7,0,0,0.0,0.0,61,True,False
2025-12-20,P0026,Lift Tapered Joggers,joggers,28.66,58.99,44.24,25.0,183,28,11,1,2,88.48,31.16,59,True,False
2025-12-21,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.09,10.0,355,36,14,5,5,265.45,122.15,54,True,False
2025-12-22,P0026,Lift Tapered Joggers,joggers,28.66,58.99,52.5,10.0,286,29,11,4,5,262.5,119.2,145,False,False
2025-12-23,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.09,6.0,372,34,14,5,7,371.64,171.02,138,False,False
2025-12-24,P0026,Lift Tapered Joggers,joggers,28.66,58.99,50.14,15.0,385,52,21,1,1,50.14,21.48,137,False,False
2025-12-25,P0026,Lift Tapered Joggers,joggers,28.66,58.99,50.14,15.0,321,38,15,1,1,50.14,21.48,136,False,False
2025-12-26,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,272,21,8,2,2,117.98,60.66,134,False,False
2025-12-27,P0026,Lift Tapered Joggers,joggers,28.66,58.99,54.56,7.5,328,30,12,2,2,109.13,51.81,132,False,False
2025-12-28,P0026,Lift Tapered Joggers,joggers,28.66,58.99,41.29,30.0,445,63,28,1,1,41.29,12.63,131,False,False
2025-12-29,P0026,Lift Tapered Joggers,joggers,28.66,58.99,53.09,10.0,280,29,11,4,8,424.72,195.44,123,True,False
2025-12-30,P0026,Lift Tapered Joggers,joggers,28.66,58.99,58.99,0.0,187,14,6,2,2,117.98,60.66,121,True,False
2025-12-31,P0026,Lift Tapered Joggers,joggers,28.66,58.99,56.04,5.0,241,25,11,3,3,168.12,82.14,118,True,False
2024-01-01,P0027,Tempo Woven Joggers,joggers,20.55,58.99,58.99,0.0,207,18,7,0,0,0.0,0.0,322,False,False
2024-01-02,P0027,Tempo Woven Joggers,joggers,20.55,58.99,53.09,10.0,121,12,5,1,2,106.18,65.08,320,False,False
2024-01-03,P0027,Tempo Woven Joggers,joggers,20.55,58.99,58.99,0.0,153,13,5,0,0,0.0,0.0,320,False,False
2024-01-04,P0027,Tempo Woven Joggers,joggers,20.55,58.99,58.99,0.0,206,17,7,0,0,0.0,0.0,320,False,False
2024-01-05,P0027,Tempo Woven Joggers,joggers,20.55,58.99,44.24,25.0,174,29,12,1,2,88.48,47.38,318,False,False
2024-01-06,P0027,Tempo Woven Joggers,joggers,20.55,58.99,47.19,20.0,255,34,15,1,2,94.38,53.28,316,False,False
2024-01-07,P0027,Tempo Woven Joggers,joggers,20.55,58.99,58.99,0.0,163,13,5,0,0,0.0,0.0,316,False,False
2024-01-08,P0027,Tempo Woven Joggers,joggers,20.55,58.99,50.14,15.0,169,19,8,1,2,100.28,59.18,314,False,False
2024-01-09,P0027,Tempo Woven Joggers,joggers,20.55,58.99,58.99,0.0,153,13,5,1,1,58.99,38.44,313,False,False
2024-01-10,P0027,Tempo Woven Joggers,joggers,20.55,58.99,58.99,0.0,172,13,5,0,0,0.0,0.0,313,False,False
2024-01-11,P0027,Tempo Woven Joggers,joggers,20.55,58.99,58.99,0.0,208,18,7,0,0,0.0,0.0,313,False,False
2024-01-12,P0027,Tempo Woven Joggers,joggers,20.55,58.99,58.99,0.0,166,14,6,0,0,0.0,0.0,313,False,False
2024-01-13,P0027,Tempo Woven Joggers,joggers,20.55,58.99,58.99,0.0,195,16,6,1,1,58.99,38.44,312,False,False
2024-01-14,P0027,Tempo Woven Joggers,joggers,20.55,58.99,58.99,0.0,187,16,6,0,0,0.0,0.0,312,False,False
2024-01-15,P0027,Tempo Woven Joggers,joggers,20.55,58.99,58.99,0.0,149,11,4,0,0,0.0,0.0,312,False,False
2024-01-16,P0027,Tempo Woven Joggers,joggers,20.55,58.99,58.99,0.0,174,15,6,0,0,0.0,0.0,312,False,False
2024-01-17,P0027,Tempo Woven Joggers,joggers,20.55,58.99,58.99,0.0,217,18,7,1,1,58.99,38.44,311,False,False
2024-01-18,P0027,Tempo Woven Joggers,joggers,20.55,58.99,58.99,0.0,213,17,7,0,0,0.0,0.0,311,False,False
2024-01-19,P0027,Tempo Woven Joggers,joggers,20.55,58.99,58.99,0.0,177,14,6,0,0,0.0,0.0,311,False,False
