customer_id,first_purchase_date,customer_region,acquisition_channel,customer_tenure_days,purchase_frequency,prior_spending,transaction_count,total_spending,average_discount_percent,price_increase_occurred,churned,last_transaction_date
C006808,2024-07-15,europe,paid_social,534,2.052,119.97,3,119.97,8.33,False,False,2025-12-18
C006809,2025-04-23,europe,direct,252,4.348,181.37,3,181.37,6.67,False,True,2025-12-28
C006810,2024-02-23,north_america,organic_search,677,4.856,859.63,9,859.63,3.33,True,True,2025-10-19
C006811,2025-01-03,uk,affiliate,362,3.027,105.37,3,105.37,8.33,False,False,2025-09-26
C006812,2025-03-25,europe,organic_search,281,6.499,305.13,5,305.13,8.0,False,False,2025-11-16
C006813,2025-11-23,rest_of_world,organic_search,38,4.0,67.98,1,67.98,0.0,False,False,2025-11-23
C006814,2025-02-11,north_america,paid_social,323,3.392,255.55,3,255.55,6.67,False,False,2025-12-26
C006815,2025-03-25,north_america,organic_search,281,3.899,110.17,3,110.17,6.67,False,False,2025-12-12
C006816,2025-11-09,europe,influencer,52,4.0,60.34,1,60.34,15.0,False,False,2025-11-09
C006817,2025-05-18,uk,email,227,4.827,121.91,3,121.91,21.67,True,False,2025-11-27
C006818,2025-03-26,europe,paid_social,280,6.522,160.95,5,160.95,11.0,True,False,2025-12-31
C006819,2024-09-19,uk,influencer,468,4.683,458.91,6,458.91,6.67,False,False,2025-10-16
C006820,2024-04-16,north_america,paid_social,624,4.097,321.31,7,321.31,5.0,False,True,2025-12-15
C006821,2024-09-29,uk,organic_search,458,0.797,107.97,1,107.97,10.0,False,False,2024-09-29
C006822,2024-09-09,uk,paid_social,478,5.349,428.91,7,428.91,10.71,False,False,2025-11-30
C006823,2025-09-26,uk,influencer,96,3.805,56.08,1,56.08,15.0,False,False,2025-09-26
C006824,2025-08-09,europe,paid_social,144,10.146,251.13,4,251.13,7.5,False,False,2025-12-08
C006825,2025-09-14,north_america,direct,108,6.764,61.73,2,61.73,12.5,False,False,2025-11-22
C006826,2024-11-15,north_america,email,411,3.555,289.72,4,289.72,10.0,False,False,2025-12-16
C006827,2025-05-09,asia_pacific,paid_social,236,3.095,99.56,2,99.56,10.0,False,False,2025-11-29
C006828,2024-12-01,uk,affiliate,395,3.699,163.61,4,163.61,8.75,True,False,2025-11-25
C006829,2024-11-04,europe,paid_social,422,1.731,170.97,2,170.97,22.5,False,False,2025-01-31
C006830,2024-07-23,uk,influencer,526,1.389,129.58,2,129.58,15.0,False,False,2025-02-03
C006831,2024-10-28,uk,influencer,429,6.811,586.86,8,586.86,3.12,False,False,2025-12-19
C006832,2025-08-03,uk,influencer,150,2.435,25.49,1,25.49,25.0,False,False,2025-08-03
C006833,2025-09-20,north_america,direct,102,10.743,177.95,3,177.95,6.67,False,False,2025-11-10
C006834,2024-07-31,uk,influencer,518,2.82,190.76,4,190.76,10.0,False,False,2025-08-21
C006835,2025-03-19,uk,organic_search,287,7.636,432.41,6,432.41,8.33,False,False,2025-12-18
C006836,2024-01-18,europe,paid_social,713,3.586,260.88,7,260.88,7.14,False,False,2025-10-24
C006837,2025-01-22,rest_of_world,organic_search,343,2.13,75.98,2,75.98,0.0,False,False,2025-04-04
C006838,2024-07-28,uk,influencer,521,2.804,203.35,4,203.35,5.0,False,False,2025-06-10
C006839,2024-06-26,north_america,affiliate,553,3.963,255.48,6,255.48,7.5,False,False,2025-12-30
C006840,2024-09-28,europe,direct,459,3.183,343.93,4,343.93,0.0,False,False,2025-11-22
C006841,2024-01-18,north_america,affiliate,713,1.025,219.14,2,219.14,10.0,False,False,2025-10-18
C006842,2024-06-04,europe,direct,575,6.352,526.63,10,526.63,5.5,False,False,2025-11-15
C006843,2025-07-19,north_america,organic_search,165,8.855,185.35,4,185.35,2.5,False,False,2025-12-27
C006844,2024-06-21,europe,affiliate,558,3.927,367.02,6,367.02,5.83,True,False,2025-08-06
C006845,2024-08-04,uk,paid_social,514,1.421,101.38,2,101.38,20.0,False,False,2025-07-10
C006846,2025-11-02,north_america,paid_social,59,8.0,74.47,2,74.47,12.5,True,False,2025-11-24
C006847,2024-05-05,europe,organic_search,605,1.811,259.59,3,259.59,20.0,False,False,2024-11-28
C006848,2024-06-01,uk,affiliate,578,5.687,342.25,9,342.25,17.22,True,False,2025-12-08
C006849,2024-07-30,uk,influencer,519,2.815,333.95,4,333.95,0.0,True,False,2025-05-05
C006850,2024-05-20,europe,affiliate,590,4.333,395.0,7,395.0,10.71,True,False,2025-06-26
C006851,2024-01-29,north_america,paid_social,702,4.162,414.4,8,414.4,8.75,True,True,2025-10-19
C006852,2025-07-17,uk,direct,167,4.374,155.97,2,155.97,0.0,False,False,2025-10-19
C006853,2025-01-30,north_america,direct,335,1.09,39.99,1,39.99,0.0,False,False,2025-01-30
C006854,2024-08-05,north_america,email,513,1.424,212.96,2,212.96,15.0,False,False,2025-11-08
C006855,2025-10-16,europe,email,76,8.0,78.78,2,78.78,10.0,True,True,2025-11-25
C006856,2024-05-21,uk,email,589,3.721,374.17,6,374.17,13.33,True,False,2025-08-25
C006857,2024-12-14,uk,influencer,382,5.737,451.06,6,451.06,10.83,False,False,2025-12-26
C006858,2025-04-21,uk,paid_social,254,5.752,307.74,4,307.74,5.0,True,False,2025-12-08
C006859,2025-04-14,north_america,direct,261,6.997,345.22,5,345.22,7.0,False,False,2025-10-22
C006860,2024-05-11,uk,email,599,4.878,458.35,8,458.35,9.38,False,False,2025-12-13
C006861,2025-08-13,rest_of_world,influencer,140,5.218,174.17,2,174.17,10.0,False,False,2025-12-18
C006862,2024-09-27,north_america,direct,460,8.734,448.09,11,448.09,5.45,True,False,2025-12-28
C006863,2025-03-14,north_america,influencer,292,5.003,140.66,4,140.66,6.25,False,False,2025-10-06
C006864,2024-01-27,uk,organic_search,704,4.151,482.38,8,482.38,6.88,False,False,2025-12-23
C006865,2024-05-12,north_america,influencer,598,6.719,579.6,11,579.6,11.82,False,False,2025-11-19
C006866,2025-07-16,uk,paid_social,168,2.174,47.59,1,47.59,15.0,False,False,2025-07-16
C006867,2024-01-05,north_america,organic_search,726,1.509,151.97,3,151.97,0.0,False,False,2024-04-04
C006868,2025-10-24,europe,organic_search,68,4.0,58.64,1,58.64,15.0,False,False,2025-10-24
C006869,2025-08-01,uk,paid_social,152,4.806,113.97,2,113.97,0.0,False,False,2025-10-12
C006870,2024-11-18,uk,paid_social,408,1.79,169.57,2,169.57,5.0,False,False,2025-10-09
C006871,2024-05-19,asia_pacific,email,591,3.708,371.71,6,371.71,15.0,False,False,2025-06-16
C006872,2024-09-10,uk,organic_search,477,5.36,407.22,7,407.22,6.43,True,False,2025-12-10
C006873,2024-02-04,uk,email,696,4.198,445.34,8,445.34,10.0,True,False,2025-12-22
C006874,2025-10-19,uk,paid_social,73,4.0,34.99,1,34.99,0.0,False,False,2025-10-19
C006875,2025-01-23,north_america,paid_social,342,4.272,278.34,4,278.34,15.0,True,False,2025-12-03
C006876,2025-08-22,north_america,organic_search,131,8.365,239.56,3,239.56,6.67,False,False,2025-12-28
C006877,2025-01-27,rest_of_world,paid_social,338,2.161,87.98,2,87.98,0.0,False,False,2025-07-04
C006878,2025-08-14,uk,paid_social,139,5.255,99.42,2,99.42,15.0,False,False,2025-12-19
C006879,2024-08-28,north_america,email,490,2.982,338.63,4,338.63,8.75,False,False,2025-12-27
C006880,2025-09-20,europe,direct,102,3.581,71.98,1,71.98,0.0,False,False,2025-09-20
C006881,2024-07-27,uk,paid_social,522,3.499,282.2,5,282.2,9.0,True,False,2025-10-21
C006882,2025-11-07,north_america,organic_search,54,8.0,77.93,2,77.93,17.5,False,False,2025-12-10
C006883,2024-12-13,europe,affiliate,383,8.583,452.48,9,452.48,16.67,False,False,2025-12-02
C006884,2025-08-18,uk,direct,135,2.706,44.79,1,44.79,20.0,False,False,2025-08-18
C006885,2024-03-26,europe,direct,645,2.265,159.16,4,159.16,12.5,False,False,2025-10-05
C006886,2024-08-16,asia_pacific,organic_search,502,1.455,87.43,2,87.43,7.5,True,True,2025-07-17
C006887,2024-03-29,north_america,organic_search,642,5.12,412.78,9,412.78,9.44,False,False,2025-11-11
C006888,2024-04-22,rest_of_world,organic_search,618,5.91,555.12,10,555.12,9.5,True,False,2025-11-24
C006889,2024-12-17,uk,email,379,7.71,497.51,8,497.51,10.0,False,False,2025-12-19
C006890,2025-09-18,uk,direct,104,7.024,167.77,2,167.77,10.0,False,False,2025-12-31
C006891,2025-08-17,uk,influencer,136,2.686,48.99,1,48.99,0.0,False,False,2025-08-17
C006892,2024-10-12,uk,paid_social,445,2.462,196.86,3,196.86,10.0,False,False,2025-05-05
C006893,2024-04-05,north_america,paid_social,635,3.451,288.68,6,288.68,14.17,False,False,2025-12-18
C006894,2024-10-04,uk,influencer,453,3.225,373.49,4,373.49,8.75,False,False,2025-12-02
C006895,2025-10-02,europe,paid_social,90,8.0,113.23,2,113.23,12.5,False,False,2025-11-12
C006896,2024-03-07,rest_of_world,organic_search,664,2.2,350.54,4,350.54,11.25,False,False,2025-06-20
C006897,2024-02-11,asia_pacific,email,689,2.12,171.96,4,171.96,7.5,False,False,2025-08-02
C006898,2024-07-28,uk,affiliate,521,4.907,410.79,7,410.79,4.29,True,False,2025-12-13
C006899,2024-02-04,rest_of_world,influencer,696,1.574,147.97,3,147.97,0.0,False,False,2024-09-02
C006900,2024-08-09,uk,affiliate,509,1.435,117.07,2,117.07,20.0,False,False,2025-06-19
C006901,2024-10-21,uk,email,436,5.864,311.63,7,311.63,10.0,True,False,2025-12-16
C006902,2025-07-31,europe,organic_search,153,4.775,85.68,2,85.68,5.0,True,False,2025-10-16
C006903,2025-01-19,north_america,paid_social,346,1.056,125.99,1,125.99,25.0,False,False,2025-01-19
C006904,2024-11-29,north_america,email,397,0.92,43.99,1,43.99,20.0,False,False,2024-11-29
C006905,2025-08-16,uk,direct,137,7.998,160.97,3,160.97,0.0,False,False,2025-11-06
C006906,2025-03-21,north_america,direct,285,1.282,71.97,1,71.97,0.0,False,False,2025-03-21
C006907,2025-06-06,uk,paid_social,208,5.268,112.06,3,112.06,11.67,False,False,2025-12-18
C006908,2025-10-07,europe,email,85,8.0,117.43,2,117.43,7.5,False,False,2025-11-09
C006909,2025-10-05,europe,paid_social,87,4.0,21.99,1,21.99,0.0,False,False,2025-10-05
C006910,2024-09-12,rest_of_world,paid_social,475,3.845,247.35,5,247.35,4.0,False,True,2025-12-30
C006911,2025-09-28,europe,paid_social,94,3.886,37.99,1,37.99,0.0,True,True,2025-09-28
C006912,2025-07-12,uk,affiliate,172,4.247,73.37,2,73.37,7.5,False,False,2025-08-23
C006913,2024-01-20,uk,email,711,1.541,252.44,3,252.44,8.33,False,False,2025-11-15
C006914,2024-07-07,uk,influencer,542,2.696,309.55,4,309.55,5.0,False,True,2025-12-19
C006915,2024-12-27,uk,influencer,369,1.98,117.08,2,117.08,5.0,False,False,2025-06-29
C006916,2025-01-18,uk,paid_social,347,3.158,104.97,3,104.97,0.0,False,False,2025-12-14
C006917,2024-08-10,europe,affiliate,508,6.471,489.35,9,489.35,8.33,True,False,2025-12-17
C006918,2025-02-15,north_america,direct,319,5.725,184.05,5,184.05,7.0,False,False,2025-12-26
C006919,2024-09-03,uk,affiliate,484,0.755,30.59,1,30.59,10.0,False,False,2024-09-03
C006920,2024-12-21,europe,paid_social,375,8.766,345.74,9,345.74,10.0,True,False,2025-11-29
C006921,2024-08-17,uk,direct,501,2.916,212.55,4,212.55,8.75,False,False,2025-11-25
C006922,2024-05-22,rest_of_world,influencer,588,5.591,524.4,9,524.4,12.22,True,False,2025-12-28
C006923,2025-09-13,europe,influencer,109,10.053,262.69,3,262.69,8.33,False,False,2025-12-21
C006924,2024-12-17,uk,paid_social,379,1.927,61.87,2,61.87,12.5,False,False,2025-11-17
C006925,2024-01-06,uk,affiliate,725,1.008,97.97,2,97.97,12.5,False,False,2024-09-08
C006926,2024-02-28,uk,influencer,672,4.892,697.86,9,697.86,8.89,True,False,2025-12-05
C006927,2025-02-12,north_america,influencer,322,5.672,392.67,5,392.67,5.0,False,False,2025-12-25
C006928,2025-01-16,uk,paid_social,349,2.093,73.67,2,73.67,17.5,False,True,2025-07-16
C006929,2025-02-28,uk,email,306,2.387,110.17,2,110.17,5.0,True,False,2025-12-30
C006930,2024-08-30,uk,influencer,488,3.742,251.33,5,251.33,10.0,False,False,2025-11-20
C006931,2025-08-24,north_america,influencer,129,2.831,75.19,1,75.19,20.0,False,False,2025-08-24
C006932,2025-09-18,uk,paid_social,104,3.512,23.99,1,23.99,25.0,False,False,2025-09-18
C006933,2024-06-08,asia_pacific,paid_social,571,3.838,356.72,6,356.72,7.5,True,True,2025-10-24
C006934,2025-11-20,uk,paid_social,41,8.0,72.58,2,72.58,5.0,True,False,2025-12-25
C006935,2024-07-14,rest_of_world,direct,535,2.048,155.96,3,155.96,0.0,False,False,2025-12-24
C006936,2024-03-15,north_america,influencer,656,9.465,1143.39,17,1143.39,4.41,True,True,2025-12-26
C006937,2025-08-18,europe,influencer,135,2.706,87.99,1,87.99,0.0,True,False,2025-08-18
C006938,2024-05-05,europe,paid_social,605,1.207,120.57,2,120.57,10.0,False,False,2025-03-30
C006939,2024-05-05,north_america,affiliate,605,3.622,359.37,6,359.37,10.0,False,False,2025-12-21
C006940,2024-06-25,uk,paid_social,554,5.274,405.84,8,405.84,9.38,False,False,2025-12-07
C006941,2024-08-21,rest_of_world,direct,497,4.409,360.12,6,360.12,4.17,True,False,2025-11-03
C006942,2025-09-27,north_america,direct,95,11.534,200.86,3,200.86,3.33,False,False,2025-11-21
C006943,2025-09-22,rest_of_world,organic_search,100,3.653,43.98,1,43.98,0.0,False,False,2025-09-22
C006944,2024-05-08,uk,affiliate,602,3.64,450.1,6,450.1,12.5,True,False,2025-12-04
C006945,2024-09-08,uk,paid_social,479,3.813,190.6,5,190.6,12.0,False,False,2025-11-19
C006946,2025-02-05,uk,email,329,2.22,139.48,2,139.48,5.0,False,False,2025-10-24
C006947,2025-02-14,europe,paid_social,320,5.707,423.62,5,423.62,2.0,False,False,2025-11-26
C006948,2025-06-26,uk,organic_search,188,3.886,174.17,2,174.17,5.0,True,False,2025-08-24
C006949,2024-07-04,uk,organic_search,545,6.702,565.75,10,565.75,7.5,False,False,2025-10-23
C006950,2025-09-04,europe,direct,118,6.191,284.37,2,284.37,25.0,False,False,2025-12-18
C006951,2025-08-08,north_america,organic_search,145,2.519,27.89,1,27.89,10.0,False,False,2025-08-08
C006952,2024-03-15,uk,organic_search,656,1.67,205.04,3,205.04,5.0,False,False,2025-04-06
C006953,2025-11-27,rest_of_world,email,34,8.0,75.88,2,75.88,22.5,False,False,2025-12-26
C006954,2025-04-21,north_america,affiliate,254,2.876,55.68,2,55.68,22.5,False,False,2025-10-02
C006955,2025-11-26,uk,organic_search,35,4.0,43.19,1,43.19,20.0,False,False,2025-11-26
C006956,2025-07-02,uk,influencer,182,4.014,81.83,2,81.83,12.5,False,True,2025-09-04
C006957,2024-11-04,rest_of_world,paid_social,422,3.462,294.94,4,294.94,0.0,False,False,2025-11-19
C006958,2025-08-23,uk,paid_social,130,2.81,19.79,1,19.79,10.0,False,False,2025-08-23
C006959,2024-03-28,uk,email,643,1.704,195.21,3,195.21,8.33,False,False,2024-06-29
C006960,2024-05-15,uk,organic_search,595,3.683,436.06,6,436.06,13.33,True,False,2025-12-18
C006961,2024-05-30,asia_pacific,direct,580,2.519,266.75,4,266.75,12.5,True,False,2025-12-22
C006962,2025-04-24,north_america,email,251,7.276,415.08,5,415.08,11.0,True,False,2025-12-15
C006963,2025-09-18,europe,paid_social,104,3.512,64.99,1,64.99,0.0,True,False,2025-09-18
C006964,2024-08-05,north_america,direct,513,2.848,275.94,4,275.94,3.75,False,False,2025-10-22
C006965,2024-03-26,north_america,direct,645,4.53,507.56,8,507.56,5.62,False,False,2025-11-22
C006966,2025-01-06,uk,organic_search,359,2.035,85.68,2,85.68,7.5,False,False,2025-12-22
C006967,2025-05-29,uk,direct,216,5.073,103.97,3,103.97,0.0,False,False,2025-11-09
C006968,2025-02-06,asia_pacific,direct,328,3.341,223.15,3,223.15,3.33,False,False,2025-09-27
C006969,2024-05-06,rest_of_world,influencer,604,5.442,683.62,9,683.62,6.11,False,False,2025-12-29
C006970,2024-10-01,north_america,influencer,456,2.403,199.6,3,199.6,13.33,True,True,2025-12-20
C006971,2024-11-25,uk,influencer,401,4.554,390.93,5,390.93,8.0,True,False,2025-11-14
C006972,2024-10-31,north_america,paid_social,426,2.572,169.27,3,169.27,3.33,False,False,2025-01-16
C006973,2025-09-24,europe,paid_social,98,7.454,181.96,2,181.96,7.5,False,False,2025-11-27
C006974,2024-02-10,uk,affiliate,690,2.647,354.42,5,354.42,10.0,True,False,2025-12-15
C006975,2025-08-29,north_america,email,124,14.728,345.73,5,345.73,15.0,False,False,2025-12-06
C006976,2025-01-22,europe,influencer,343,4.259,218.74,4,218.74,2.5,True,False,2025-09-22
C006977,2024-08-14,uk,email,504,2.174,116.16,3,116.16,13.33,False,False,2025-11-11
C006978,2024-12-24,north_america,direct,372,1.964,92.68,2,92.68,10.0,True,False,2025-09-15
C006979,2024-05-01,uk,paid_social,609,3.599,310.47,6,310.47,7.5,True,False,2025-07-05
C006980,2025-08-18,uk,paid_social,135,2.706,200.97,1,200.97,0.0,False,False,2025-08-18
C006981,2024-08-03,north_america,paid_social,515,4.255,201.54,6,201.54,5.0,True,False,2025-11-19
C006982,2024-12-04,rest_of_world,direct,392,2.795,158.47,3,158.47,8.33,True,False,2025-08-30
C006983,2024-08-20,uk,influencer,498,5.134,449.51,7,449.51,7.86,False,True,2025-12-29
C006984,2024-12-26,uk,paid_social,370,2.961,125.32,3,125.32,10.0,False,False,2025-07-31
C006985,2025-06-19,europe,direct,195,5.619,121.56,3,121.56,3.33,False,False,2025-11-21
C006986,2025-06-28,north_america,organic_search,186,1.964,186.27,1,186.27,10.0,False,False,2025-06-28
C006987,2024-01-15,uk,influencer,716,4.081,756.69,8,756.69,8.12,True,False,2025-12-24
C006988,2024-11-17,uk,paid_social,409,4.465,365.84,5,365.84,9.0,False,False,2025-08-16
C006989,2024-06-14,north_america,paid_social,565,7.111,660.26,11,660.26,9.09,True,False,2025-12-04
C006990,2024-02-24,uk,organic_search,676,7.024,897.08,13,897.08,9.62,False,False,2025-12-12
C006991,2025-03-29,north_america,organic_search,277,5.274,131.01,4,131.01,12.5,True,False,2025-09-19
C006992,2025-09-03,uk,influencer,119,3.069,31.99,1,31.99,20.0,False,False,2025-09-03
C006993,2024-11-11,uk,influencer,415,6.161,286.62,7,286.62,12.14,True,False,2025-08-04
C006994,2025-06-14,north_america,direct,200,3.653,89.98,2,89.98,0.0,False,False,2025-09-03
C006995,2025-10-23,uk,organic_search,69,8.0,93.27,2,93.27,17.5,False,False,2025-11-28
C006996,2025-11-21,uk,direct,40,8.0,270.76,2,270.76,10.0,False,False,2025-12-22
C006997,2025-08-18,uk,direct,135,5.411,85.57,2,85.57,7.5,False,False,2025-12-26
C006998,2025-08-13,uk,affiliate,140,2.609,37.79,1,37.79,10.0,False,False,2025-08-13
C006999,2025-05-17,europe,influencer,228,3.204,87.17,2,87.17,10.0,True,False,2025-11-08
C007000,2025-02-21,europe,direct,313,5.835,228.13,5,228.13,8.0,True,False,2025-11-08
C007001,2024-04-13,north_america,paid_social,627,4.078,466.92,7,466.92,3.57,True,False,2025-11-24
C007002,2024-05-21,uk,email,589,4.341,436.61,7,436.61,7.86,True,False,2025-12-24
C007003,2024-11-18,north_america,paid_social,408,1.79,85.48,2,85.48,12.5,False,False,2025-11-24
C007004,2024-03-24,uk,organic_search,647,2.258,311.63,4,311.63,3.75,False,False,2025-07-11
C007005,2024-10-01,north_america,direct,456,1.602,80.97,2,80.97,25.0,False,False,2024-11-12
C007006,2024-03-24,europe,direct,647,4.516,352.25,8,352.25,13.12,True,False,2025-12-18
C007007,2025-05-01,north_america,paid_social,244,4.491,151.21,3,151.21,8.33,False,False,2025-12-09
C007008,2025-05-27,uk,direct,218,5.026,149.47,3,149.47,8.33,False,False,2025-09-10
C007009,2025-05-04,europe,organic_search,241,1.516,103.49,1,103.49,25.0,False,False,2025-05-04
C007010,2025-10-21,europe,influencer,71,12.0,268.94,3,268.94,0.0,False,False,2025-12-16
C007011,2024-07-01,europe,direct,548,3.333,406.32,5,406.32,2.0,True,False,2025-12-22
C007012,2024-10-26,north_america,influencer,431,6.78,437.91,8,437.91,8.12,False,False,2025-11-27
C007013,2024-06-27,north_america,paid_social,552,7.94,602.36,12,602.36,6.67,False,False,2025-11-25
C007014,2025-06-19,europe,affiliate,195,3.746,54.98,2,54.98,12.5,False,False,2025-09-10
C007015,2024-11-05,europe,paid_social,421,1.735,79.38,2,79.38,7.5,False,False,2024-11-26
C007016,2025-07-16,uk,email,168,2.174,37.79,1,37.79,10.0,False,False,2025-07-16
C007017,2025-07-24,uk,paid_social,160,11.414,363.13,5,363.13,9.0,False,False,2025-12-24
C007018,2025-11-05,north_america,affiliate,56,8.0,227.94,2,227.94,0.0,False,False,2025-11-26
C007019,2025-11-25,asia_pacific,direct,36,4.0,32.99,1,32.99,0.0,False,False,2025-11-25
C007020,2024-12-20,uk,organic_search,376,4.857,260.14,5,260.14,7.0,True,False,2025-11-15
C007021,2025-03-17,uk,organic_search,289,5.055,170.56,4,170.56,5.0,False,False,2025-09-14
