transaction_id,customer_id,transaction_date,product_id,product_name,product_category,product_price,unit_cost,list_price,selling_price,discount_amount,discount_percent,quantity,order_value,gross_margin,customer_region,acquisition_channel,customer_tenure_days,purchase_frequency,prior_spending,price_increase_occurred,churned
T00029342,C007502,2025-11-18,P0003,Motion Seamless Leggings,leggings,54.99,20.19,54.99,46.74,8.25,15.0,1,46.74,26.55,uk,email,480,6.088,596.03,False,False
T00029343,C007502,2025-12-25,P0015,Lift Performance Top,training_tops,32.99,16.01,32.99,32.99,0.0,0.0,2,65.98,33.96,uk,email,517,6.358,642.77,False,False
T00029344,C007503,2025-02-08,P0021,Lift Oversized Hoodie,hoodies,70.99,26.7,70.99,56.79,14.2,20.0,1,56.79,30.09,asia_pacific,direct,0,0.0,0.0,False,False
T00029345,C007503,2025-03-22,P0002,Core Flex Leggings,leggings,53.99,25.2,53.99,53.99,0.0,0.0,1,53.99,28.79,asia_pacific,direct,42,4.0,56.79,False,False
T00029346,C007504,2025-02-04,P0028,Apex Training Shorts,shorts,30.99,15.11,30.99,30.99,0.0,0.0,1,30.99,15.88,uk,organic_search,0,0.0,0.0,False,False
T00029347,C007504,2025-07-04,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,35.99,0.0,0.0,1,35.99,18.58,uk,organic_search,150,2.435,30.99,False,False
T00029348,C007504,2025-09-22,P0017,Tempo Long Sleeve Top,training_tops,37.99,16.09,37.99,34.19,3.8,10.0,1,34.19,18.1,uk,organic_search,230,3.176,66.98,True,False
T00029349,C007505,2025-07-29,P0009,Motion Longline Sports Bra,sports_bras,41.99,14.37,41.99,41.99,0.0,0.0,1,41.99,27.62,uk,influencer,0,0.0,0.0,False,True
T00029350,C007505,2025-08-23,P0015,Lift Performance Top,training_tops,32.99,16.01,32.99,32.99,0.0,0.0,4,131.96,67.92,uk,influencer,25,4.0,41.99,False,True
T00029351,C007505,2025-10-16,P0036,Lift Zip Jacket,outerwear,93.99,37.37,93.99,93.99,0.0,0.0,2,187.98,113.24,uk,influencer,79,8.0,173.95,False,True
T00029352,C007506,2024-10-07,P0013,Core Fitted Tank,training_tops,30.99,16.06,30.99,30.99,0.0,0.0,1,30.99,14.93,uk,influencer,0,0.0,0.0,False,False
T00029353,C007506,2024-11-01,P0031,Lift Hybrid Shorts,shorts,36.99,14.39,36.99,36.99,0.0,0.0,1,36.99,22.6,uk,influencer,25,4.0,30.99,False,False
T00029354,C007506,2025-01-11,P0007,Apex Support Sports Bra,sports_bras,31.99,14.19,31.99,31.99,0.0,0.0,1,31.99,17.8,uk,influencer,96,7.609,67.98,False,False
T00029355,C007506,2025-02-19,P0007,Apex Support Sports Bra,sports_bras,31.99,14.19,31.99,31.99,0.0,0.0,1,31.99,17.8,uk,influencer,135,8.117,99.97,False,False
T00029356,C007506,2025-03-16,P0017,Tempo Long Sleeve Top,training_tops,33.99,16.09,33.99,33.99,0.0,0.0,1,33.99,17.9,uk,influencer,160,9.131,131.96,False,False
T00029357,C007506,2025-05-14,P0015,Lift Performance Top,training_tops,32.99,16.01,32.99,32.99,0.0,0.0,2,65.98,33.96,uk,influencer,219,8.339,165.95,False,False
T00029358,C007506,2025-06-23,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,35.99,0.0,0.0,1,35.99,18.58,uk,influencer,259,8.461,231.93,False,False
T00029359,C007506,2025-09-24,P0004,Lift Training Leggings,leggings,55.99,27.07,55.99,41.99,41.99,25.0,3,125.98,44.77,uk,influencer,352,7.263,267.92,False,False
T00029360,C007506,2025-11-07,P0017,Tempo Long Sleeve Top,training_tops,36.99,16.09,36.99,36.99,0.0,0.0,4,147.96,83.6,uk,influencer,396,7.379,393.9,True,False
T00029361,C007507,2025-04-10,P0008,Core Strappy Sports Bra,sports_bras,37.99,14.0,37.99,32.29,5.7,15.0,1,32.29,18.29,uk,email,0,0.0,0.0,False,False
T00029362,C007507,2025-07-03,P0024,Core Fleece Joggers,joggers,54.99,25.98,54.99,46.74,8.25,15.0,1,46.74,20.76,uk,email,84,4.0,32.29,False,False
T00029363,C007507,2025-07-25,P0004,Lift Training Leggings,leggings,55.99,27.07,55.99,55.99,0.0,0.0,1,55.99,28.92,uk,email,106,6.892,79.03,False,False
T00029364,C007507,2025-09-17,P0029,Core Running Shorts,shorts,35.99,16.04,35.99,35.99,0.0,0.0,1,35.99,19.95,uk,email,160,6.848,135.02,False,False
T00029365,C007508,2025-04-25,P0041,Tempo Water Bottle,accessories,21.99,8.72,21.99,16.5,10.99,25.0,2,32.99,15.55,europe,organic_search,0,0.0,0.0,False,False
T00029366,C007509,2025-10-04,P0027,Tempo Woven Joggers,joggers,58.99,20.55,58.99,53.09,11.8,10.0,2,106.18,65.08,uk,paid_social,0,0.0,0.0,False,False
T00029367,C007510,2025-02-07,P0001,Apex Sculpt Leggings,leggings,52.99,18.22,52.99,52.99,0.0,0.0,1,52.99,34.77,europe,direct,0,0.0,0.0,False,True
T00029368,C007510,2025-10-29,P0026,Lift Tapered Joggers,joggers,58.99,28.66,58.99,50.14,8.85,15.0,1,50.14,21.48,europe,direct,264,1.384,52.99,False,True
T00029369,C007511,2025-08-14,P0033,Apex Training Jacket,outerwear,83.99,43.34,83.99,67.19,16.8,20.0,1,67.19,23.85,north_america,organic_search,0,0.0,0.0,False,False
T00029370,C007511,2025-09-25,P0014,Motion Crop Tee,training_tops,33.99,15.99,33.99,30.59,3.4,10.0,1,30.59,14.6,north_america,organic_search,42,4.0,67.19,False,False
T00029371,C007511,2025-12-12,P0021,Lift Oversized Hoodie,hoodies,70.99,26.7,70.99,56.79,28.4,20.0,2,113.58,60.18,north_america,organic_search,120,6.088,97.78,False,False
T00029372,C007512,2025-05-26,P0004,Lift Training Leggings,leggings,55.99,27.07,55.99,50.39,5.6,10.0,1,50.39,23.32,uk,direct,0,0.0,0.0,False,False
T00029373,C007512,2025-09-22,P0027,Tempo Woven Joggers,joggers,63.99,20.55,63.99,44.8,38.39,30.0,2,89.59,48.49,uk,direct,119,3.069,50.39,True,False
T00029374,C007513,2025-10-10,P0003,Motion Seamless Leggings,leggings,54.99,20.19,54.99,49.49,5.5,10.0,1,49.49,29.3,north_america,organic_search,0,0.0,0.0,False,False
T00029375,C007513,2025-11-22,P0034,Core Puffer Vest,outerwear,81.99,30.49,81.99,81.99,0.0,0.0,1,81.99,51.5,north_america,organic_search,43,4.0,49.49,False,False
T00029376,C007514,2025-05-12,P0027,Tempo Woven Joggers,joggers,58.99,20.55,58.99,41.29,17.7,30.0,1,41.29,20.74,uk,affiliate,0,0.0,0.0,False,False
T00029377,C007514,2025-06-16,P0014,Motion Crop Tee,training_tops,33.99,15.99,33.99,28.89,5.1,15.0,1,28.89,12.9,uk,affiliate,35,4.0,41.29,False,False
T00029378,C007514,2025-07-25,P0025,Motion Training Joggers,joggers,48.99,25.3,48.99,36.74,12.25,25.0,1,36.74,11.44,uk,affiliate,74,8.0,70.18,False,False
T00029379,C007514,2025-08-21,P0007,Apex Support Sports Bra,sports_bras,31.99,14.19,31.99,27.19,4.8,15.0,1,27.19,13.0,uk,affiliate,101,10.849,106.92,False,False
T00029380,C007514,2025-11-12,P0006,Pulse Pocket Leggings,leggings,48.99,23.2,48.99,44.09,4.9,10.0,1,44.09,20.89,uk,affiliate,184,7.94,134.11,False,False
T00029381,C007514,2025-12-22,P0020,Motion Zip Hoodie,hoodies,66.99,28.3,66.99,46.89,60.29,30.0,3,140.68,55.78,uk,affiliate,224,8.153,178.2,False,False
T00029382,C007515,2024-06-05,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,35.99,0.0,0.0,1,35.99,18.58,uk,organic_search,0,0.0,0.0,False,False
T00029383,C007515,2024-08-24,P0008,Core Strappy Sports Bra,sports_bras,37.99,14.0,37.99,37.99,0.0,0.0,1,37.99,23.99,uk,organic_search,80,4.0,35.99,False,False
T00029384,C007515,2024-10-15,P0030,Motion Bike Shorts,shorts,32.99,12.21,32.99,29.69,6.6,10.0,2,59.38,34.96,uk,organic_search,132,5.534,73.98,False,False
T00029385,C007515,2024-11-18,P0023,Apex Slim Joggers,joggers,56.99,20.57,56.99,48.44,8.55,15.0,1,48.44,27.87,uk,organic_search,166,6.601,133.36,False,False
T00029386,C007515,2025-09-13,P0002,Core Flex Leggings,leggings,53.99,25.2,53.99,53.99,0.0,0.0,1,53.99,28.79,uk,organic_search,465,3.142,181.8,False,False
T00029387,C007515,2025-10-21,P0034,Core Puffer Vest,outerwear,81.99,30.49,81.99,65.59,16.4,20.0,1,65.59,35.1,uk,organic_search,503,3.631,235.79,False,False
T00029388,C007516,2025-05-06,P0012,Apex Training Tee,training_tops,33.99,15.36,33.99,33.99,0.0,0.0,1,33.99,18.63,uk,direct,0,0.0,0.0,False,False
T00029389,C007516,2025-11-08,P0010,Lift High-Support Bra,sports_bras,34.99,13.72,34.99,34.99,0.0,0.0,1,34.99,21.27,uk,direct,186,1.964,33.99,False,False
T00029390,C007517,2024-08-07,P0020,Motion Zip Hoodie,hoodies,66.99,28.3,66.99,66.99,0.0,0.0,2,133.98,77.38,uk,direct,0,0.0,0.0,False,True
T00029391,C007518,2025-02-26,P0007,Apex Support Sports Bra,sports_bras,34.99,14.19,34.99,29.74,15.75,15.0,3,89.22,46.65,europe,paid_social,0,0.0,0.0,True,False
T00029392,C007518,2025-11-09,P0015,Lift Performance Top,training_tops,32.99,16.01,32.99,32.99,0.0,0.0,1,32.99,16.98,europe,paid_social,256,1.427,89.22,False,False
T00029393,C007519,2024-02-17,P0027,Tempo Woven Joggers,joggers,58.99,20.55,58.99,58.99,0.0,0.0,1,58.99,38.44,uk,influencer,0,0.0,0.0,False,False
T00029394,C007519,2024-07-25,P0015,Lift Performance Top,training_tops,34.99,16.01,34.99,34.99,0.0,0.0,1,34.99,18.98,uk,influencer,159,2.297,58.99,True,False
T00029395,C007519,2024-12-08,P0026,Lift Tapered Joggers,joggers,58.99,28.66,58.99,47.19,11.8,20.0,1,47.19,18.53,uk,influencer,295,2.476,93.98,False,False
T00029396,C007519,2025-01-12,P0014,Motion Crop Tee,training_tops,33.99,15.99,33.99,33.99,0.0,0.0,1,33.99,18.0,uk,influencer,330,3.32,141.17,False,False
T00029397,C007519,2025-05-14,P0001,Apex Sculpt Leggings,leggings,52.99,18.22,52.99,47.69,5.3,10.0,1,47.69,29.47,uk,influencer,452,3.232,175.16,False,False
T00029398,C007520,2025-01-14,P0009,Motion Longline Sports Bra,sports_bras,43.99,14.37,43.99,43.99,0.0,0.0,1,43.99,29.62,rest_of_world,organic_search,0,0.0,0.0,True,False
T00029399,C007520,2025-04-15,P0027,Tempo Woven Joggers,joggers,58.99,20.55,58.99,58.99,0.0,0.0,1,58.99,38.44,rest_of_world,organic_search,91,4.0,43.99,False,False
T00029400,C007520,2025-05-20,P0005,Contour High-Rise Leggings,leggings,43.99,18.32,43.99,39.59,4.4,10.0,1,39.59,21.27,rest_of_world,organic_search,126,5.798,102.98,False,False
T00029401,C007520,2025-07-11,P0023,Apex Slim Joggers,joggers,56.99,20.57,56.99,56.99,0.0,0.0,1,56.99,36.42,rest_of_world,organic_search,178,6.156,142.57,False,False
T00029402,C007520,2025-08-04,P0037,Core Crew Socks,accessories,21.99,7.77,21.99,19.79,2.2,10.0,1,19.79,12.02,rest_of_world,organic_search,202,7.233,199.56,False,False
T00029403,C007520,2025-10-22,P0002,Core Flex Leggings,leggings,57.99,25.2,57.99,49.29,8.7,15.0,1,49.29,24.09,rest_of_world,organic_search,281,6.499,219.35,True,False
T00029404,C007520,2025-12-14,P0019,Core Pullover Hoodie,hoodies,68.99,27.64,68.99,55.19,27.6,20.0,2,110.38,55.1,rest_of_world,organic_search,334,6.561,268.64,False,False
T00029405,C007521,2024-03-15,P0004,Lift Training Leggings,leggings,57.99,27.07,57.99,46.39,23.2,20.0,2,92.78,38.64,uk,email,0,0.0,0.0,True,False
T00029406,C007521,2024-06-03,P0017,Tempo Long Sleeve Top,training_tops,33.99,16.09,33.99,33.99,0.0,0.0,1,33.99,17.9,uk,email,80,4.0,92.78,False,False
T00029407,C007521,2024-09-11,P0023,Apex Slim Joggers,joggers,56.99,20.57,56.99,42.74,28.5,25.0,2,85.48,44.34,uk,email,180,4.058,126.77,False,False
T00029408,C007521,2024-10-09,P0006,Pulse Pocket Leggings,leggings,48.99,23.2,48.99,41.64,7.35,15.0,1,41.64,18.44,uk,email,208,5.268,212.25,False,False
T00029409,C007521,2025-01-03,P0023,Apex Slim Joggers,joggers,56.99,20.57,56.99,56.99,0.0,0.0,1,56.99,36.42,uk,email,294,4.969,253.89,False,False
T00029410,C007521,2025-02-16,P0040,Lift Wrist Wraps,accessories,21.99,10.87,21.99,19.79,2.2,10.0,1,19.79,8.92,uk,email,338,5.403,310.88,False,False
T00029411,C007521,2025-04-05,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,35.99,0.0,0.0,1,35.99,18.58,uk,email,386,5.677,330.67,False,False
T00029412,C007521,2025-06-26,P0020,Motion Zip Hoodie,hoodies,66.99,28.3,66.99,66.99,0.0,0.0,1,66.99,38.69,uk,email,468,5.463,366.66,False,False
T00029413,C007521,2025-10-29,P0012,Apex Training Tee,training_tops,33.99,15.36,33.99,27.19,27.19,20.0,4,108.77,47.33,uk,email,593,4.927,433.65,False,False
T00029414,C007521,2025-12-15,P0041,Tempo Water Bottle,accessories,21.99,8.72,21.99,19.79,4.4,10.0,2,39.58,22.14,uk,email,640,5.136,542.42,False,False
T00029415,C007522,2024-09-18,P0038,Apex Training Cap,accessories,23.99,11.97,23.99,19.19,4.8,20.0,1,19.19,7.22,europe,influencer,0,0.0,0.0,False,False
T00029416,C007522,2024-11-17,P0030,Motion Bike Shorts,shorts,32.99,12.21,32.99,32.99,0.0,0.0,1,32.99,20.78,europe,influencer,60,4.0,19.19,False,False
T00029417,C007522,2025-04-20,P0018,Apex Rest Day Hoodie,hoodies,59.99,29.78,59.99,59.99,0.0,0.0,1,59.99,30.21,europe,influencer,214,3.414,52.18,False,False
T00029418,C007522,2025-07-06,P0017,Tempo Long Sleeve Top,training_tops,33.99,16.09,33.99,28.89,5.1,15.0,1,28.89,12.8,europe,influencer,291,3.765,112.17,False,False
T00029419,C007522,2025-09-23,P0020,Motion Zip Hoodie,hoodies,66.99,28.3,66.99,66.99,0.0,0.0,1,66.99,38.69,europe,influencer,370,3.949,141.06,False,False
T00029420,C007522,2025-11-05,P0003,Motion Seamless Leggings,leggings,54.99,20.19,54.99,54.99,0.0,0.0,1,54.99,34.8,europe,influencer,413,4.422,208.05,False,False
T00029421,C007523,2024-04-20,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,30.59,5.4,15.0,1,30.59,13.18,north_america,paid_social,0,0.0,0.0,False,False
T00029422,C007523,2024-06-29,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,30.59,5.4,15.0,1,30.59,13.18,north_america,paid_social,70,4.0,30.59,False,False
T00029423,C007523,2024-08-19,P0012,Apex Training Tee,training_tops,33.99,15.36,33.99,33.99,0.0,0.0,1,33.99,18.63,north_america,paid_social,121,6.037,61.18,False,False
T00029424,C007523,2025-01-02,P0041,Tempo Water Bottle,accessories,21.99,8.72,21.99,21.99,0.0,0.0,1,21.99,13.27,north_america,paid_social,257,4.264,95.17,False,False
T00029425,C007523,2025-07-10,P0014,Motion Crop Tee,training_tops,33.99,15.99,33.99,30.59,3.4,10.0,1,30.59,14.6,north_america,paid_social,446,3.276,117.16,False,False
T00029426,C007524,2024-12-05,P0015,Lift Performance Top,training_tops,32.99,16.01,32.99,32.99,0.0,0.0,3,98.97,50.94,asia_pacific,paid_social,0,0.0,0.0,False,False
T00029427,C007524,2025-11-10,P0002,Core Flex Leggings,leggings,53.99,25.2,53.99,53.99,0.0,0.0,1,53.99,28.79,asia_pacific,paid_social,340,1.074,98.97,False,False
T00029428,C007525,2025-02-13,P0009,Motion Longline Sports Bra,sports_bras,41.99,14.37,41.99,41.99,0.0,0.0,1,41.99,27.62,north_america,direct,0,0.0,0.0,False,False
T00029429,C007525,2025-03-25,P0012,Apex Training Tee,training_tops,33.99,15.36,33.99,33.99,0.0,0.0,1,33.99,18.63,north_america,direct,40,4.0,41.99,False,False
T00029430,C007525,2025-04-19,P0041,Tempo Water Bottle,accessories,21.99,8.72,21.99,21.99,0.0,0.0,1,21.99,13.27,north_america,direct,65,8.0,75.98,False,False
T00029431,C007525,2025-09-26,P0024,Core Fleece Joggers,joggers,54.99,25.98,54.99,54.99,0.0,0.0,1,54.99,29.01,north_america,direct,225,4.87,97.97,False,False
T00029432,C007526,2024-02-23,P0020,Motion Zip Hoodie,hoodies,66.99,28.3,66.99,66.99,0.0,0.0,1,66.99,38.69,uk,influencer,0,0.0,0.0,False,False
T00029433,C007526,2024-04-03,P0030,Motion Bike Shorts,shorts,32.99,12.21,32.99,32.99,0.0,0.0,1,32.99,20.78,uk,influencer,40,4.0,66.99,False,False
T00029434,C007526,2024-07-13,P0001,Apex Sculpt Leggings,leggings,52.99,18.22,52.99,47.69,5.3,10.0,1,47.69,29.47,uk,influencer,141,5.181,99.98,False,False
T00029435,C007526,2024-08-30,P0021,Lift Oversized Hoodie,hoodies,70.99,26.7,70.99,70.99,0.0,0.0,4,283.96,177.16,uk,influencer,189,5.798,147.67,False,False
T00029436,C007526,2024-10-08,P0038,Apex Training Cap,accessories,23.99,11.97,23.99,23.99,0.0,0.0,1,23.99,12.02,uk,influencer,228,6.408,431.63,False,False
T00029437,C007526,2024-11-22,P0001,Apex Sculpt Leggings,leggings,52.99,18.22,52.99,42.39,10.6,20.0,1,42.39,24.17,uk,influencer,273,6.69,455.62,False,False
T00029438,C007526,2025-01-06,P0004,Lift Training Leggings,leggings,55.99,27.07,55.99,41.99,14.0,25.0,1,41.99,14.92,uk,influencer,318,6.892,498.01,False,False
T00029439,C007526,2025-01-30,P0016,Everyday Oversized Tee,training_tops,38.99,17.41,38.99,38.99,0.0,0.0,1,38.99,21.58,uk,influencer,342,7.476,540.0,True,False
T00029440,C007526,2025-06-16,P0026,Lift Tapered Joggers,joggers,58.99,28.66,58.99,58.99,0.0,0.0,1,58.99,30.33,uk,influencer,479,6.1,578.99,False,False
T00029441,C007526,2025-07-24,P0018,Apex Rest Day Hoodie,hoodies,64.99,29.78,64.99,64.99,0.0,0.0,1,64.99,35.21,uk,influencer,517,6.358,637.98,True,False
T00029442,C007526,2025-09-12,P0007,Apex Support Sports Bra,sports_bras,31.99,14.19,31.99,28.79,3.2,10.0,1,28.79,14.6,uk,influencer,567,6.442,702.97,False,False
T00029443,C007526,2025-10-23,P0017,Tempo Long Sleeve Top,training_tops,33.99,16.09,33.99,33.99,0.0,0.0,1,33.99,17.9,uk,influencer,608,6.608,731.76,False,False
T00029444,C007526,2025-12-01,P0011,Contour V-Neck Sports Bra,sports_bras,39.99,17.72,39.99,35.99,4.0,10.0,1,35.99,18.27,uk,influencer,647,6.774,765.75,False,False
T00029445,C007527,2025-04-07,P0006,Pulse Pocket Leggings,leggings,48.99,23.2,48.99,48.99,0.0,0.0,1,48.99,25.79,uk,paid_social,0,0.0,0.0,False,False
T00029446,C007528,2024-01-03,P0028,Apex Training Shorts,shorts,30.99,15.11,30.99,26.34,9.3,15.0,2,52.68,22.46,uk,influencer,0,0.0,0.0,False,False
T00029447,C007528,2024-06-11,P0036,Lift Zip Jacket,outerwear,93.99,37.37,93.99,84.59,9.4,10.0,1,84.59,47.22,uk,influencer,160,2.283,52.68,False,False
T00029448,C007529,2025-04-23,P0012,Apex Training Tee,training_tops,33.99,15.36,33.99,33.99,0.0,0.0,2,67.98,37.26,asia_pacific,paid_social,0,0.0,0.0,False,False
T00029449,C007530,2024-01-29,P0031,Lift Hybrid Shorts,shorts,36.99,14.39,36.99,36.99,0.0,0.0,1,36.99,22.6,rest_of_world,direct,0,0.0,0.0,False,True
T00029450,C007530,2024-05-30,P0020,Motion Zip Hoodie,hoodies,66.99,28.3,66.99,66.99,0.0,0.0,1,66.99,38.69,rest_of_world,direct,122,2.994,36.99,False,True
T00029451,C007530,2024-08-17,P0007,Apex Support Sports Bra,sports_bras,31.99,14.19,31.99,31.99,0.0,0.0,1,31.99,17.8,rest_of_world,direct,201,3.634,103.98,False,True
T00029452,C007530,2024-10-09,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,35.99,0.0,0.0,1,35.99,18.58,rest_of_world,direct,254,4.314,135.97,False,True
T00029453,C007530,2024-12-11,P0028,Apex Training Shorts,shorts,30.99,15.11,30.99,26.34,9.3,15.0,2,52.68,22.46,rest_of_world,direct,317,4.609,171.96,False,True
T00029454,C007530,2025-01-18,P0010,Lift High-Support Bra,sports_bras,34.99,13.72,34.99,34.99,0.0,0.0,1,34.99,21.27,rest_of_world,direct,355,5.144,224.64,False,True
T00029455,C007530,2025-03-17,P0021,Lift Oversized Hoodie,hoodies,70.99,26.7,70.99,70.99,0.0,0.0,1,70.99,44.29,rest_of_world,direct,413,5.306,259.63,False,True
T00029456,C007530,2025-07-11,P0007,Apex Support Sports Bra,sports_bras,31.99,14.19,31.99,28.79,3.2,10.0,1,28.79,14.6,rest_of_world,direct,529,4.833,330.62,False,True
T00029457,C007530,2025-08-08,P0014,Motion Crop Tee,training_tops,33.99,15.99,33.99,33.99,0.0,0.0,1,33.99,18.0,rest_of_world,direct,557,5.246,359.41,False,True
T00029458,C007531,2024-05-25,P0029,Core Running Shorts,shorts,35.99,16.04,35.99,35.99,0.0,0.0,1,35.99,19.95,uk,affiliate,0,0.0,0.0,False,False
T00029459,C007531,2024-10-09,P0040,Lift Wrist Wraps,accessories,21.99,10.87,21.99,17.59,4.4,20.0,1,17.59,6.72,uk,affiliate,137,2.666,35.99,False,False
T00029460,C007531,2025-10-02,P0012,Apex Training Tee,training_tops,36.99,15.36,36.99,36.99,0.0,0.0,2,73.98,43.26,uk,affiliate,495,1.476,53.58,True,False
T00029461,C007532,2024-12-17,P0026,Lift Tapered Joggers,joggers,58.99,28.66,58.99,58.99,0.0,0.0,1,58.99,30.33,north_america,affiliate,0,0.0,0.0,False,False
T00029462,C007532,2025-11-10,P0028,Apex Training Shorts,shorts,30.99,15.11,30.99,24.79,12.4,20.0,2,49.58,19.36,north_america,affiliate,328,1.114,58.99,False,False
T00029463,C007533,2025-11-21,P0025,Motion Training Joggers,joggers,51.99,25.3,51.99,44.19,7.8,15.0,1,44.19,18.89,north_america,paid_social,0,0.0,0.0,True,True
T00029464,C007534,2024-08-18,P0015,Lift Performance Top,training_tops,34.99,16.01,34.99,31.49,3.5,10.0,1,31.49,15.48,north_america,influencer,0,0.0,0.0,True,False
T00029465,C007534,2024-09-30,P0007,Apex Support Sports Bra,sports_bras,31.99,14.19,31.99,27.19,4.8,15.0,1,27.19,13.0,north_america,influencer,43,4.0,31.49,False,False
T00029466,C007534,2024-11-08,P0003,Motion Seamless Leggings,leggings,54.99,20.19,54.99,41.24,41.24,25.0,3,123.73,63.16,north_america,influencer,82,8.0,58.68,False,False
T00029467,C007534,2024-12-04,P0022,Tempo Fleece Hoodie,hoodies,66.99,23.89,66.99,66.99,0.0,0.0,2,133.98,86.2,north_america,influencer,108,10.146,182.41,False,False
T00029468,C007534,2025-03-04,P0038,Apex Training Cap,accessories,23.99,11.97,23.99,19.19,9.6,20.0,2,38.38,14.44,north_america,influencer,198,7.379,316.39,False,False
T00029469,C007534,2025-05-04,P0025,Motion Training Joggers,joggers,48.99,25.3,48.99,44.09,14.7,10.0,3,132.27,56.37,north_america,influencer,259,7.051,354.77,False,False
T00029470,C007534,2025-05-28,P0015,Lift Performance Top,training_tops,32.99,16.01,32.99,24.74,32.99,25.0,4,98.97,34.93,north_america,influencer,283,7.744,487.04,False,False
T00029471,C007534,2025-07-09,P0028,Apex Training Shorts,shorts,30.99,15.11,30.99,26.34,9.3,15.0,2,52.68,22.46,north_america,influencer,325,7.867,586.01,False,False
T00029472,C007534,2025-10-18,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,35.99,0.0,0.0,1,35.99,18.58,north_america,influencer,426,6.859,638.69,False,False
T00029473,C007534,2025-11-21,P0012,Apex Training Tee,training_tops,33.99,15.36,33.99,30.59,3.4,10.0,1,30.59,15.23,north_america,influencer,460,7.146,674.68,False,False
T00029474,C007535,2024-05-22,P0027,Tempo Woven Joggers,joggers,58.99,20.55,58.99,58.99,0.0,0.0,2,117.98,76.88,uk,email,0,0.0,0.0,False,False
T00029475,C007535,2024-12-03,P0015,Lift Performance Top,training_tops,32.99,16.01,32.99,32.99,0.0,0.0,1,32.99,16.98,uk,email,195,1.873,117.98,False,False
T00029476,C007535,2025-01-20,P0015,Lift Performance Top,training_tops,32.99,16.01,32.99,29.69,6.6,10.0,2,59.38,27.36,uk,email,243,3.006,150.97,False,False
